Id,gender,age,nationality,sport,ind-university_grade,ind-debateclub,ind-programming_exp,ind-international_exp,ind-entrepeneur_exp,ind-languages,ind-exact_study,ind-degree,company,decision
x6099b,male,28,Dutch,Cricket,68,FALSE,TRUE,FALSE,FALSE,1,TRUE,phd,C,TRUE
x3725d,male,32,Dutch,Golf,58,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,TRUE
x3560a,male,24,Dutch,Football,59,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,C,FALSE
x5295a,male,28,Dutch,Football,63,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,C,TRUE
x3086e,female,26,Dutch,Rugby,50,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,C,FALSE
x6511a,male,30,Dutch,Rugby,55,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x5371a,female,23,Dutch,Tennis,69,FALSE,TRUE,FALSE,FALSE,2,TRUE,master,C,FALSE
x7909f,male,22,Dutch,Swimming,74,FALSE,TRUE,FALSE,FALSE,1,TRUE,phd,C,TRUE
x5416e,male,27,Dutch,Rugby,57,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x4954b,female,29,Dutch,Golf,68,FALSE,TRUE,TRUE,FALSE,1,TRUE,master,C,FALSE
x1328e,male,28,Belgian,Tennis,70,FALSE,TRUE,FALSE,FALSE,2,TRUE,bachelor,C,FALSE
x7087d,female,22,Dutch,Swimming,64,FALSE,FALSE,FALSE,FALSE,0,TRUE,master,C,FALSE
x4368c,male,24,Dutch,Football,57,FALSE,FALSE,FALSE,TRUE,2,FALSE,master,C,FALSE
x6396b,male,25,Dutch,Tennis,65,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x3287c,male,26,Dutch,Swimming,61,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,C,FALSE
x4701e,female,27,Dutch,Running,72,FALSE,TRUE,FALSE,FALSE,1,TRUE,phd,C,TRUE
x8156a,female,21,Dutch,Running,66,FALSE,TRUE,FALSE,FALSE,0,TRUE,master,C,FALSE
x5746d,male,24,Dutch,Rugby,54,TRUE,FALSE,FALSE,TRUE,2,FALSE,master,C,TRUE
x5918e,male,26,Dutch,Rugby,59,TRUE,FALSE,TRUE,TRUE,2,FALSE,master,C,TRUE
x9466a,male,30,Dutch,Tennis,54,FALSE,FALSE,FALSE,FALSE,1,FALSE,master,C,TRUE
x7734a,male,28,Belgian,Rugby,65,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,C,TRUE
x7152a,female,30,German,Football,56,TRUE,FALSE,TRUE,FALSE,2,FALSE,master,C,TRUE
x8381b,male,28,Dutch,Football,58,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,C,FALSE
x5463g,female,28,German,Running,65,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,C,FALSE
x3718b,male,26,Dutch,Cricket,57,FALSE,FALSE,FALSE,FALSE,1,FALSE,master,C,TRUE
x8637e,female,25,Dutch,Running,60,FALSE,FALSE,FALSE,FALSE,0,TRUE,bachelor,C,FALSE
x3433f,female,30,German,Rugby,52,FALSE,FALSE,TRUE,TRUE,2,FALSE,master,C,TRUE
x7418g,female,22,Dutch,Chess,58,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x5446g,female,31,Dutch,Football,62,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,C,TRUE
x3218d,female,21,Dutch,Tennis,68,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,C,FALSE
x7732c,female,23,Dutch,Tennis,57,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x1014a,female,28,Dutch,Rugby,57,TRUE,FALSE,TRUE,TRUE,2,FALSE,master,C,TRUE
x8799c,female,26,Dutch,Football,58,FALSE,FALSE,TRUE,FALSE,0,FALSE,master,C,FALSE
x5795c,male,29,Dutch,Rugby,57,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,C,TRUE
x2393c,male,27,Dutch,Football,59,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,C,FALSE
x8996d,male,28,Dutch,Rugby,52,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,C,FALSE
x7055c,male,30,Dutch,Rugby,57,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x1115b,female,21,Dutch,Running,63,FALSE,FALSE,TRUE,FALSE,0,TRUE,master,C,FALSE
x7457b,male,26,Dutch,Football,58,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,C,FALSE
x9468g,male,32,Dutch,Swimming,56,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,C,FALSE
x7457g,male,28,Dutch,Rugby,51,FALSE,FALSE,FALSE,TRUE,2,FALSE,master,C,TRUE
x6550d,female,22,Dutch,Swimming,56,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,C,FALSE
x4339b,female,27,Dutch,Chess,55,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,C,FALSE
x4443e,female,28,German,Chess,61,TRUE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x3041c,female,26,Dutch,Cricket,66,FALSE,TRUE,TRUE,FALSE,1,FALSE,master,C,TRUE
x1130b,female,22,Dutch,Swimming,61,FALSE,FALSE,FALSE,FALSE,1,TRUE,master,C,FALSE
x4647a,female,23,Belgian,Swimming,61,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,C,FALSE
x6257b,male,25,Dutch,Swimming,60,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,C,FALSE
x2572e,male,30,Belgian,Football,63,FALSE,FALSE,FALSE,TRUE,3,FALSE,bachelor,C,FALSE
x5542b,female,27,Dutch,Swimming,67,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,C,FALSE
x1799g,female,25,Belgian,Swimming,67,FALSE,TRUE,FALSE,FALSE,0,TRUE,master,C,FALSE
x7509g,female,21,Dutch,Running,60,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x1495c,male,31,Dutch,Golf,60,FALSE,TRUE,TRUE,FALSE,1,FALSE,master,C,TRUE
x3019g,female,25,Dutch,Football,77,TRUE,TRUE,FALSE,FALSE,2,TRUE,master,C,FALSE
x6919e,female,22,Dutch,Swimming,68,TRUE,FALSE,FALSE,TRUE,2,TRUE,master,C,FALSE
x1918a,female,30,Belgian,Swimming,62,FALSE,FALSE,FALSE,FALSE,2,TRUE,bachelor,C,FALSE
x4086c,male,28,Dutch,Running,66,FALSE,TRUE,FALSE,FALSE,0,TRUE,master,C,FALSE
x4755g,other,26,Belgian,Football,58,FALSE,FALSE,FALSE,FALSE,2,FALSE,master,C,TRUE
x9949c,female,28,Dutch,Swimming,62,FALSE,FALSE,FALSE,FALSE,0,TRUE,bachelor,C,FALSE
x1428g,female,23,German,Running,73,FALSE,TRUE,TRUE,FALSE,1,TRUE,master,C,FALSE
x7369c,male,31,Belgian,Cricket,63,FALSE,FALSE,TRUE,FALSE,0,TRUE,master,C,FALSE
x4886c,male,26,Dutch,Football,63,FALSE,FALSE,FALSE,TRUE,2,TRUE,bachelor,C,FALSE
x7971f,male,22,Dutch,Football,65,TRUE,TRUE,FALSE,TRUE,2,TRUE,bachelor,C,FALSE
x2095g,female,25,Dutch,Chess,66,FALSE,TRUE,FALSE,FALSE,0,TRUE,bachelor,C,FALSE
x1019c,male,26,Belgian,Rugby,52,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,C,FALSE
x6761f,male,24,German,Football,71,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,C,FALSE
x3571e,male,26,Dutch,Rugby,58,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,C,FALSE
x3279c,female,28,Dutch,Swimming,64,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,C,FALSE
x9494e,male,28,Dutch,Tennis,61,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,C,FALSE
x5097e,male,27,Dutch,Cricket,64,FALSE,FALSE,TRUE,FALSE,1,TRUE,master,C,TRUE
x4800g,female,28,Belgian,Swimming,60,FALSE,FALSE,FALSE,TRUE,2,FALSE,master,C,TRUE
x9325d,female,26,Dutch,Football,58,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,C,FALSE
x1238f,male,30,German,Cricket,57,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x2103b,male,25,Dutch,Football,55,FALSE,FALSE,TRUE,TRUE,2,FALSE,master,C,TRUE
x2771d,male,24,Belgian,Rugby,48,TRUE,FALSE,TRUE,FALSE,2,FALSE,bachelor,C,FALSE
x6225e,female,25,German,Swimming,63,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,TRUE
x3262f,female,30,Dutch,Football,55,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,C,TRUE
x7141g,female,21,German,Chess,57,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,C,FALSE
x9041b,male,21,Dutch,Tennis,67,TRUE,TRUE,FALSE,FALSE,2,TRUE,bachelor,C,FALSE
x1204e,female,23,German,Swimming,70,TRUE,TRUE,TRUE,FALSE,2,TRUE,master,C,TRUE
x9391a,female,26,Dutch,Swimming,63,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,C,FALSE
x3549f,female,21,Dutch,Chess,65,FALSE,FALSE,FALSE,FALSE,1,TRUE,master,C,TRUE
x6690a,female,22,Belgian,Chess,73,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,C,FALSE
x2774e,female,28,Dutch,Swimming,63,TRUE,TRUE,FALSE,TRUE,2,FALSE,bachelor,C,FALSE
x9589g,female,27,Dutch,Football,66,FALSE,FALSE,TRUE,FALSE,1,TRUE,master,C,TRUE
x8824b,male,23,Dutch,Swimming,59,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x6212g,female,21,Dutch,Football,70,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,C,FALSE
x2369c,male,22,Belgian,Chess,56,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x4167b,female,26,Dutch,Swimming,55,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,C,FALSE
x3334b,female,27,Dutch,Golf,71,FALSE,TRUE,TRUE,FALSE,1,TRUE,master,C,TRUE
x5309d,female,22,Dutch,Tennis,62,TRUE,FALSE,FALSE,FALSE,2,FALSE,master,C,FALSE
x2783f,female,27,Dutch,Rugby,66,FALSE,FALSE,TRUE,FALSE,2,FALSE,master,C,TRUE
x9855b,female,27,Dutch,Cricket,65,FALSE,FALSE,FALSE,FALSE,2,TRUE,bachelor,C,FALSE
x2835d,female,26,Dutch,Golf,54,FALSE,FALSE,FALSE,FALSE,0,FALSE,master,C,FALSE
x7324a,male,27,Belgian,Running,66,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,C,FALSE
x2288a,female,28,Dutch,Chess,61,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,C,FALSE
x6094c,male,21,Dutch,Tennis,69,FALSE,TRUE,FALSE,TRUE,2,TRUE,bachelor,C,FALSE
x7634b,male,31,Dutch,Golf,59,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x7606e,female,27,Dutch,Rugby,64,FALSE,TRUE,TRUE,TRUE,2,FALSE,master,C,TRUE
x5042f,female,24,Dutch,Swimming,62,FALSE,FALSE,FALSE,FALSE,1,FALSE,master,C,TRUE
x4802a,male,29,Dutch,Rugby,52,FALSE,FALSE,FALSE,TRUE,3,FALSE,master,C,FALSE
x7195c,male,27,Dutch,Golf,55,FALSE,FALSE,TRUE,FALSE,1,FALSE,bachelor,C,TRUE
x6989f,other,28,Dutch,Tennis,76,FALSE,TRUE,FALSE,TRUE,2,TRUE,master,C,FALSE
x9940d,female,23,Dutch,Swimming,72,FALSE,TRUE,FALSE,FALSE,0,TRUE,phd,C,FALSE
x1236c,female,25,Dutch,Chess,61,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,C,FALSE
x2922e,female,28,Dutch,Rugby,60,FALSE,FALSE,FALSE,FALSE,2,TRUE,bachelor,C,FALSE
x6092e,male,24,German,Football,60,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x8064c,male,24,Dutch,Football,59,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,C,TRUE
x5110g,male,22,Dutch,Golf,65,FALSE,TRUE,FALSE,FALSE,2,TRUE,bachelor,C,FALSE
x3122a,male,26,Dutch,Football,56,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,C,FALSE
x1729b,female,21,Dutch,Running,62,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,C,FALSE
x9629d,female,27,Dutch,Swimming,63,TRUE,FALSE,FALSE,TRUE,2,FALSE,master,C,FALSE
x4270g,male,23,Belgian,Football,62,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x1550d,female,21,Dutch,Tennis,62,FALSE,TRUE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x7807d,male,28,Dutch,Cricket,64,FALSE,FALSE,TRUE,FALSE,1,FALSE,phd,C,TRUE
x5510f,female,24,Dutch,Swimming,65,FALSE,TRUE,FALSE,FALSE,1,FALSE,master,C,FALSE
x3784c,male,26,Dutch,Swimming,63,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,C,TRUE
x1600c,female,31,Belgian,Golf,56,FALSE,FALSE,FALSE,FALSE,1,FALSE,master,C,TRUE
x3890c,male,28,Dutch,Rugby,63,FALSE,FALSE,TRUE,FALSE,0,FALSE,master,C,FALSE
x7964c,male,25,Dutch,Rugby,63,TRUE,FALSE,FALSE,FALSE,2,FALSE,master,C,TRUE
x7199c,female,31,Dutch,Rugby,59,TRUE,FALSE,TRUE,FALSE,2,FALSE,master,C,TRUE
x8249c,male,27,Dutch,Football,63,TRUE,TRUE,FALSE,FALSE,2,FALSE,bachelor,C,FALSE
x6212f,female,28,Dutch,Tennis,53,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,C,FALSE
x2028d,female,27,Dutch,Chess,67,FALSE,TRUE,FALSE,FALSE,0,TRUE,master,C,FALSE
x3507b,male,28,Dutch,Rugby,62,TRUE,FALSE,FALSE,TRUE,2,TRUE,bachelor,C,FALSE
x8066g,male,26,Dutch,Cricket,59,FALSE,FALSE,FALSE,FALSE,0,FALSE,master,C,FALSE
x9070b,female,28,Dutch,Chess,59,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,C,FALSE
x7622f,male,24,Dutch,Football,70,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,C,FALSE
x3468c,female,28,Dutch,Running,62,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,C,FALSE
x9809g,male,28,Dutch,Cricket,62,FALSE,FALSE,TRUE,FALSE,1,TRUE,master,C,TRUE
x6680f,female,26,Belgian,Swimming,70,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,C,TRUE
x3440e,female,31,Dutch,Cricket,63,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,C,TRUE
x3149g,male,27,Dutch,Football,59,FALSE,FALSE,TRUE,TRUE,2,FALSE,master,C,TRUE
x1844d,female,21,Dutch,Swimming,60,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x1214d,female,28,Dutch,Rugby,54,FALSE,FALSE,TRUE,FALSE,0,FALSE,master,C,TRUE
x1852d,male,25,Dutch,Swimming,68,FALSE,TRUE,FALSE,FALSE,0,TRUE,bachelor,C,FALSE
x2023f,female,21,Dutch,Swimming,65,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,C,FALSE
x9925b,female,28,Dutch,Swimming,69,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,C,TRUE
x9805b,male,32,Dutch,Cricket,62,FALSE,FALSE,TRUE,FALSE,1,FALSE,phd,C,TRUE
x1605a,male,28,German,Golf,69,FALSE,FALSE,FALSE,FALSE,2,TRUE,master,C,FALSE
x9114a,male,29,Dutch,Swimming,55,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x9005c,female,25,Dutch,Tennis,72,TRUE,TRUE,FALSE,FALSE,2,TRUE,bachelor,C,FALSE
x2625e,female,28,Dutch,Chess,70,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,C,FALSE
x6938c,male,31,Dutch,Golf,62,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,C,TRUE
x1921b,male,25,German,Football,51,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,C,FALSE
x8337f,male,29,Dutch,Rugby,59,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x3912a,female,24,Dutch,Swimming,68,FALSE,FALSE,FALSE,FALSE,1,TRUE,master,C,FALSE
x5254g,male,30,Dutch,Rugby,53,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x1197a,female,24,Dutch,Chess,58,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x6883g,female,21,Dutch,Swimming,70,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,C,FALSE
x5628f,male,25,Dutch,Rugby,64,TRUE,FALSE,TRUE,TRUE,3,FALSE,master,C,FALSE
x6014a,female,27,Belgian,Chess,69,FALSE,TRUE,FALSE,FALSE,0,TRUE,master,C,FALSE
x4149d,female,23,Dutch,Chess,67,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,C,FALSE
x2604e,female,28,Dutch,Football,62,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,C,FALSE
x3552f,male,24,German,Running,62,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,C,FALSE
x9920f,male,29,Dutch,Swimming,62,FALSE,FALSE,FALSE,FALSE,1,TRUE,master,C,TRUE
x9283a,male,30,Dutch,Football,59,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,C,TRUE
x1589c,female,23,Dutch,Chess,64,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,C,TRUE
x7080f,female,23,Dutch,Running,70,FALSE,TRUE,FALSE,FALSE,0,TRUE,master,C,FALSE
x3329e,female,24,Dutch,Swimming,64,FALSE,FALSE,TRUE,TRUE,1,FALSE,bachelor,C,FALSE
x5718b,female,22,Dutch,Tennis,73,FALSE,TRUE,FALSE,FALSE,2,TRUE,bachelor,C,FALSE
x3035b,female,28,Dutch,Tennis,63,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,C,FALSE
x2060c,male,25,Dutch,Tennis,49,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,C,FALSE
x4282b,female,25,Dutch,Golf,70,TRUE,TRUE,FALSE,TRUE,2,TRUE,bachelor,C,FALSE
x8329c,female,30,Dutch,Football,52,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,C,FALSE
x9182d,male,25,Dutch,Football,69,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,C,FALSE
x1100b,male,28,Dutch,Golf,67,FALSE,FALSE,FALSE,FALSE,1,TRUE,master,C,TRUE
x5735b,male,28,Dutch,Football,52,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,C,FALSE
x4202d,female,22,Dutch,Chess,60,FALSE,FALSE,TRUE,FALSE,0,FALSE,bachelor,C,FALSE
x7513d,male,28,Dutch,Rugby,57,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x5158b,male,23,Dutch,Chess,69,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,C,FALSE
x8364f,female,24,Dutch,Swimming,69,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,C,FALSE
x1084f,male,27,Dutch,Tennis,66,TRUE,FALSE,FALSE,TRUE,2,TRUE,bachelor,C,FALSE
x7529b,female,26,Dutch,Cricket,71,FALSE,TRUE,TRUE,FALSE,2,TRUE,phd,C,TRUE
x3163e,male,28,Dutch,Swimming,54,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,C,FALSE
x6116f,female,23,German,Tennis,68,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,C,FALSE
x7989b,male,32,Belgian,Cricket,57,FALSE,FALSE,FALSE,FALSE,0,FALSE,master,C,FALSE
x6104f,male,28,Belgian,Football,62,FALSE,TRUE,FALSE,TRUE,2,FALSE,bachelor,C,FALSE
x8699d,male,27,German,Chess,58,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,C,FALSE
x9092b,female,23,German,Swimming,74,FALSE,TRUE,FALSE,FALSE,2,TRUE,master,C,FALSE
x9828c,male,28,Dutch,Football,54,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,C,FALSE
x2609b,other,22,Dutch,Tennis,75,FALSE,TRUE,FALSE,TRUE,2,TRUE,master,C,FALSE
x4234c,other,26,Dutch,Tennis,65,TRUE,TRUE,FALSE,FALSE,2,TRUE,bachelor,C,FALSE
x7654e,female,21,Dutch,Running,64,FALSE,FALSE,FALSE,FALSE,1,TRUE,bachelor,C,FALSE
x4423a,male,21,Belgian,Tennis,66,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,C,FALSE
x8126f,female,26,Dutch,Tennis,74,TRUE,FALSE,FALSE,TRUE,2,TRUE,master,C,FALSE
x2537f,male,25,Dutch,Football,56,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,C,FALSE
x1931d,male,30,Belgian,Football,57,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,C,TRUE
x4739d,female,27,Dutch,Football,56,FALSE,FALSE,TRUE,FALSE,0,FALSE,master,C,FALSE
x8541e,female,27,Belgian,Chess,65,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,C,FALSE
x2458c,male,27,Dutch,Swimming,66,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,C,TRUE
x4287g,male,24,Belgian,Rugby,60,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x9796g,male,25,Dutch,Football,54,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,C,FALSE
x5108e,male,32,German,Rugby,62,FALSE,FALSE,TRUE,FALSE,1,FALSE,phd,C,TRUE
x5040d,male,27,German,Tennis,58,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,C,FALSE
x5619f,female,24,Dutch,Football,63,TRUE,FALSE,FALSE,TRUE,2,FALSE,master,C,TRUE
x1641d,male,30,German,Rugby,59,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,C,TRUE
x6578g,female,25,Dutch,Tennis,70,TRUE,TRUE,FALSE,FALSE,1,TRUE,bachelor,C,FALSE
x3722g,male,27,Dutch,Football,54,FALSE,FALSE,TRUE,FALSE,1,FALSE,master,C,FALSE
x3309a,female,27,German,Football,67,TRUE,FALSE,TRUE,TRUE,3,FALSE,phd,C,TRUE
x6633f,female,21,Belgian,Running,58,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,C,FALSE
x7294e,female,26,Dutch,Chess,60,FALSE,FALSE,TRUE,FALSE,0,TRUE,master,C,TRUE
x5165b,male,28,Dutch,Football,64,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,C,FALSE
x9452a,male,24,Dutch,Golf,62,FALSE,TRUE,FALSE,FALSE,1,FALSE,bachelor,C,TRUE
x6086d,male,27,Belgian,Swimming,52,TRUE,FALSE,FALSE,FALSE,2,FALSE,bachelor,C,FALSE
x7546a,male,30,Belgian,Rugby,51,FALSE,FALSE,FALSE,FALSE,2,FALSE,bachelor,C,FALSE
x6840g,male,24,Dutch,Rugby,52,TRUE,FALSE,FALSE,TRUE,2,FALSE,bachelor,C,FALSE
x8101g,female,28,Belgian,Chess,62,FALSE,TRUE,FALSE,FALSE,0,TRUE,master,C,FALSE
x7614d,female,27,Dutch,Football,58,FALSE,FALSE,TRUE,FALSE,0,FALSE,master,C,FALSE
x7762g,male,25,Belgian,Tennis,57,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,C,FALSE
x2588e,male,21,Dutch,Cricket,67,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,C,FALSE
x9259d,male,24,German,Football,58,TRUE,FALSE,FALSE,FALSE,2,FALSE,master,C,FALSE
x9096c,female,22,Dutch,Running,63,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,C,FALSE
x6106f,male,30,Dutch,Cricket,70,FALSE,FALSE,TRUE,FALSE,1,TRUE,phd,C,TRUE
x8803a,male,28,Dutch,Football,68,FALSE,TRUE,FALSE,FALSE,1,TRUE,master,C,FALSE
x3825e,female,24,German,Rugby,56,TRUE,FALSE,FALSE,FALSE,2,FALSE,master,C,TRUE
x3675c,female,22,Dutch,Cricket,63,FALSE,TRUE,FALSE,FALSE,1,TRUE,bachelor,C,FALSE
x5026g,female,21,German,Chess,69,FALSE,TRUE,FALSE,FALSE,2,TRUE,master,C,FALSE
x5670g,male,29,Dutch,Cricket,55,FALSE,FALSE,FALSE,FALSE,0,FALSE,bachelor,C,FALSE
x5144c,male,25,German,Football,52,FALSE,FALSE,FALSE,FALSE,2,FALSE,master,C,TRUE
x9040d,male,31,German,Rugby,70,FALSE,FALSE,TRUE,FALSE,1,TRUE,phd,C,TRUE
x8164g,female,31,German,Swimming,60,FALSE,FALSE,TRUE,FALSE,1,TRUE,bachelor,C,FALSE
x3541b,male,29,Dutch,Football,66,FALSE,FALSE,FALSE,FALSE,0,TRUE,bachelor,C,FALSE
x1712a,other,27,Belgian,Chess,63,FALSE,FALSE,TRUE,FALSE,1,TRUE,bachelor,C,TRUE
x5250d,male,28,Dutch,Football,66,TRUE,FALSE,FALSE,TRUE,3,FALSE,master,C,TRUE
x5743c,female,25,Dutch,Chess,73,FALSE,TRUE,FALSE,FALSE,2,TRUE,master,C,FALSE
x2729a,female,22,Dutch,Chess,61,FALSE,FALSE,FALSE,FALSE,1,FALSE,master,C,FALSE
x7659g,female,23,German,Swimming,67,FALSE,FALSE,FALSE,FALSE,0,TRUE,master,C,FALSE
x5372b,female,22,Dutch,Chess,71,FALSE,TRUE,FALSE,FALSE,0,TRUE,phd,C,FALSE
x7329b,male,27,Dutch,Swimming,54,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,C,FALSE
x5704e,male,25,Dutch,Football,61,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,C,TRUE
x3249c,other,24,Dutch,Football,66,FALSE,FALSE,FALSE,TRUE,2,TRUE,master,C,FALSE
x3172b,female,25,Dutch,Chess,65,FALSE,TRUE,FALSE,FALSE,0,TRUE,master,C,FALSE
x9844b,female,25,Belgian,Swimming,64,FALSE,TRUE,TRUE,FALSE,0,TRUE,master,C,FALSE
x6227d,male,27,Dutch,Golf,63,FALSE,FALSE,FALSE,FALSE,2,FALSE,master,C,FALSE
x9917f,male,26,Dutch,Football,55,FALSE,FALSE,FALSE,TRUE,2,FALSE,bachelor,C,FALSE
x3637c,female,30,Dutch,Football,66,FALSE,FALSE,FALSE,FALSE,2,FALSE,master,C,TRUE
x1629d,male,26,Dutch,Tennis,59,TRUE,FALSE,FALSE,TRUE,3,FALSE,bachelor,C,FALSE
x3970f,female,24,Belgian,Golf,60,FALSE,FALSE,FALSE,TRUE,1,FALSE,bachelor,C,FALSE
x5429e,male,30,Belgian,Football,56,FALSE,FALSE,FALSE,FALSE,1,FALSE,bachelor,C,FALSE
x8621g,female,26,Dutch,Running,59,FALSE,FALSE,TRUE,FALSE,0,FALSE,bachelor,C,FALSE
x7681c,female,30,Dutch,Rugby,56,FALSE,FALSE,TRUE,TRUE,2,FALSE,master,C,TRUE
